ID,Date,Time,Product,Price_INR,Stock_In,Sold_Today,Weekly_Sold,Monthly_Sold,Stock_Left
4370,2025-08-22,23:32:00,Apples,150.63,255,0,29,422,255
4371,2025-03-15,06:36:00,Curd,35.28,267,16,28,680,251
4372,2025-08-28,12:04:00,Bread,41.71,43,7,229,824,36
4373,2025-08-30,04:08:00,Bread,38.38,96,72,192,1073,24
4374,2025-07-03,17:36:00,Milk,55.22,121,61,215,583,60
4375,2025-04-21,14:37:00,Dal,99.21,195,68,313,979,127
4376,2025-08-09,15:51:00,Biscuits,23.28,239,27,237,875,212
4377,2025-02-27,04:18:00,Toothpaste,96.64,29,28,234,731,1
4378,2025-11-11,00:19:00,Coffee,193.32,76,39,278,485,37
4379,2025-11-16,15:52:00,Tea Powder,115.15,230,20,123,276,210
4380,2025-02-24,18:33:00,Biscuits,28.29,141,8,58,385,133
4381,2025-11-18,01:46:00,Bananas,55.68,242,59,186,381,183
4382,2025-07-23,03:12:00,Salt,23.29,121,80,311,681,41
4383,2025-11-13,00:33:00,Tea Powder,122.86,212,46,172,304,166
4384,2025-10-05,13:48:00,Coffee,194.0,177,28,261,811,149
4385,2025-04-18,07:39:00,Curd,39.51,44,14,88,654,30
4386,2025-07-22,23:08:00,Milk,50.61,234,6,171,222,228
4387,2025-07-16,07:00:00,Curd,36.76,234,45,173,426,189
4388,2025-10-11,18:08:00,Cooking Oil,160.38,105,51,153,884,54
4389,2025-03-28,06:23:00,Bread,38.62,98,4,65,507,94
4390,2025-06-07,23:03:00,Chicken,251.73,63,34,275,1145,29
4391,2025-03-10,18:43:00,Curd,34.41,258,30,62,809,228
4392,2025-11-11,10:11:00,Cheese,104.97,222,39,277,364,183
4393,2025-12-02,18:55:00,Salt,21.61,26,0,167,254,26
4394,2025-07-01,20:08:00,Dal,99.4,134,27,116,761,107
4395,2025-07-06,15:28:00,Dal,96.82,103,20,172,743,83
4396,2025-08-09,20:39:00,Sugar,45.19,232,61,267,775,171
4397,2025-08-30,06:15:00,Butter,64.71,30,25,73,263,5
4398,2025-04-22,23:47:00,Shampoo,141.42,140,51,139,169,89
4399,2025-05-19,18:09:00,Curd,36.79,28,18,32,772,10
4400,2025-10-23,11:19:00,Curd,38.87,228,8,234,1114,220
4401,2025-07-25,21:09:00,Tea Powder,121.55,270,31,251,1026,239
4402,2025-08-06,11:16:00,Coffee,191.64,46,45,285,595,1
4403,2025-06-20,00:07:00,Rice,62.01,272,76,117,878,196
4404,2025-10-23,20:28:00,Curd,39.82,157,73,135,791,84
4405,2025-07-29,01:14:00,Eggs,7.5,224,75,84,387,149
4406,2025-05-26,01:47:00,Coffee,197.0,113,44,93,638,69
4407,2025-06-02,04:21:00,Cooking Oil,167.34,147,65,95,341,82
4408,2025-01-14,18:59:00,Sugar,45.92,161,43,111,775,118
4409,2025-02-04,18:11:00,Eggs,8.03,236,39,69,954,197
4410,2025-04-15,11:18:00,Rice,67.55,149,2,169,772,147
4411,2025-09-13,20:12:00,Apples,151.01,254,20,39,306,234
4412,2025-08-26,02:02:00,Sugar,44.15,57,25,42,190,32
4413,2025-04-01,11:20:00,Sugar,41.58,34,31,217,328,3
4414,2025-09-01,16:20:00,Biscuits,25.84,275,6,216,837,269
4415,2025-02-06,01:17:00,Salt,20.64,173,43,148,480,130
4416,2025-02-24,01:37:00,Butter,61.2,210,47,271,380,163
4417,2025-08-08,07:14:00,Bread,41.11,38,31,233,782,7
4418,2025-03-04,13:54:00,Butter,55.82,196,2,96,848,194
4419,2025-08-01,00:39:00,Sugar,51.31,55,39,226,727,16
4420,2025-08-16,18:44:00,Cheese,97.31,180,45,177,321,135
4421,2025-10-23,09:51:00,Soap,36.39,283,80,251,405,203
4422,2025-10-07,22:15:00,Salt,19.9,240,15,210,650,225
4423,2025-02-21,03:42:00,Bread,42.7,294,46,279,1032,248
4424,2025-06-12,10:20:00,Shampoo,135.26,20,14,130,224,6
4425,2025-01-29,16:18:00,Coffee,168.92,180,77,225,920,103
4426,2025-12-09,07:51:00,Soap,37.61,235,76,195,686,159
4427,2025-07-29,06:12:00,Butter,62.14,236,3,241,778,233
4428,2025-01-27,05:06:00,Curd,31.89,165,53,245,363,112
4429,2025-05-29,03:38:00,Curd,32.8,282,67,200,790,215
4430,2025-05-22,17:02:00,Cheese,92.17,220,14,117,385,206
4431,2025-12-24,08:07:00,Apples,140.27,280,60,246,814,220
4432,2025-03-02,19:33:00,Biscuits,27.61,200,53,296,926,147
4433,2025-08-28,14:40:00,Curd,31.81,215,42,149,945,173
4434,2025-04-20,18:24:00,Apples,142.75,288,4,12,522,284
4435,2025-11-30,15:10:00,Bread,44.24,77,37,156,334,40
4436,2025-11-10,01:13:00,Eggs,6.92,164,2,126,674,162
4437,2025-01-20,23:34:00,Sugar,43.0,224,77,195,747,147
4438,2025-09-11,18:06:00,Chicken,254.49,197,36,196,777,161
4439,2025-10-09,08:29:00,Eggs,7.86,153,49,177,466,104
4440,2025-01-25,10:27:00,Bananas,54.71,283,53,173,574,230
4441,2025-08-19,19:48:00,Butter,59.33,71,10,123,454,61
4442,2025-10-22,15:02:00,Biscuits,24.69,207,51,109,439,156
4443,2025-03-03,08:32:00,Sugar,41.05,244,26,181,351,218
4444,2025-01-23,10:08:00,Milk,51.34,197,54,143,939,143
4445,2025-06-14,07:49:00,Eggs,7.12,264,61,269,536,203
4446,2025-05-17,21:06:00,Milk,51.72,266,13,169,990,253
4447,2025-10-12,02:06:00,Rice,61.55,300,61,238,415,239
4448,2025-03-12,23:09:00,Milk,50.21,49,8,257,660,41
4449,2025-08-19,09:20:00,Tea Powder,108.71,49,21,101,725,28
4450,2025-12-13,15:47:00,Curd,37.8,126,72,293,820,54
4451,2025-11-10,03:15:00,Soap,39.14,264,17,101,507,247
4452,2025-09-25,18:13:00,Cheese,85.81,164,31,170,415,133
4453,2025-01-20,02:01:00,Curd,36.58,169,28,113,294,141
4454,2025-07-30,01:39:00,Chicken,272.21,29,15,197,948,14
4455,2025-03-14,22:28:00,Salt,25.25,231,40,114,557,191
4456,2025-04-15,12:32:00,Soap,40.08,119,45,75,629,74
4457,2025-09-16,02:10:00,Chicken,224.72,99,57,261,616,42
4458,2025-02-08,08:00:00,Soap,35.78,147,4,42,291,143
4459,2025-01-27,22:23:00,Tea Powder,119.47,259,57,280,1168,202
4460,2025-05-07,06:23:00,Cheese,87.37,208,66,215,989,142
4461,2025-06-29,11:06:00,Curd,39.58,104,64,294,326,40
4462,2025-02-17,17:26:00,Coffee,180.11,42,34,244,381,8
4463,2025-05-29,19:37:00,Rice,57.77,289,70,150,959,219
4464,2025-11-29,01:40:00,Salt,23.18,215,24,135,239,191
4465,2025-04-07,06:30:00,Coffee,179.59,185,70,282,1133,115
4466,2025-07-27,00:19:00,Tea Powder,112.66,94,20,229,514,74
4467,2025-04-13,04:16:00,Apples,144.78,221,24,214,306,197
4468,2025-11-12,09:15:00,Sugar,45.7,173,46,61,312,127
4469,2025-03-17,08:58:00,Butter,59.93,98,48,226,635,50
4470,2025-03-25,11:58:00,Bananas,53.12,82,77,277,551,5
4471,2025-10-07,09:00:00,Bananas,54.77,32,16,137,958,16
4472,2025-12-09,14:36:00,Butter,64.28,83,13,226,840,70
4473,2025-03-27,19:46:00,Chicken,234.92,213,76,117,448,137
4474,2025-10-07,16:35:00,Cooking Oil,171.28,128,37,58,124,91
4475,2025-06-29,01:05:00,Sugar,43.66,121,8,145,271,113
4476,2025-03-13,00:19:00,Cheese,85.73,195,10,193,933,185
4477,2025-04-18,05:20:00,Sugar,47.66,247,75,251,273,172
4478,2025-08-02,04:28:00,Tea Powder,109.16,204,53,58,664,151
4479,2025-02-02,22:51:00,Salt,25.3,217,58,88,411,159
4480,2025-11-10,12:33:00,Dal,83.88,31,12,43,331,19
4481,2025-09-24,09:17:00,Biscuits,24.47,84,19,141,496,65
4482,2025-07-03,19:50:00,Cooking Oil,150.75,157,3,64,303,154
4483,2025-07-01,14:16:00,Toothpaste,97.02,288,57,62,700,231
4484,2025-06-18,21:38:00,Sugar,41.7,137,50,246,895,87
4485,2025-03-03,01:11:00,Tea Powder,132.47,227,38,61,85,189
4486,2025-01-12,21:14:00,Soap,35.79,250,44,108,194,206
4487,2025-02-01,09:22:00,Apples,143.11,223,30,57,778,193
4488,2025-02-25,18:01:00,Curd,40.22,227,42,122,558,185
4489,2025-04-24,11:20:00,Cheese,90.86,39,24,267,582,15
4490,2025-02-12,06:17:00,Milk,52.53,286,51,174,807,235
4491,2025-09-16,18:49:00,Tea Powder,127.07,285,75,149,689,210
4492,2025-12-20,02:04:00,Salt,22.37,146,51,262,391,95
4493,2025-02-06,21:58:00,Milk,58.4,259,0,197,290,259
4494,2025-11-29,07:48:00,Toothpaste,102.62,266,40,191,528,226
4495,2025-05-16,00:51:00,Chicken,228.12,38,28,168,293,10
4496,2025-02-20,18:28:00,Cheese,88.03,236,6,20,324,230
4497,2025-01-17,11:10:00,Chicken,271.31,157,36,116,224,121
4498,2025-08-17,11:54:00,Biscuits,26.2,249,35,98,355,214
4499,2025-12-21,15:19:00,Sugar,47.97,228,43,143,328,185
4500,2025-03-16,16:30:00,Sugar,49.23,33,13,204,463,20
4501,2025-06-16,18:58:00,Biscuits,22.51,48,19,182,913,29
4502,2025-05-04,06:24:00,Bananas,58.11,198,27,216,631,171
4503,2025-11-23,09:41:00,Cheese,105.25,140,13,134,375,127
4504,2025-07-27,11:48:00,Bananas,55.38,99,34,168,695,65
4505,2025-05-15,04:50:00,Bread,43.46,198,67,168,1066,131
4506,2025-06-16,15:53:00,Coffee,189.98,265,49,195,679,216
4507,2025-06-28,08:44:00,Butter,53.33,143,35,187,412,108
4508,2025-11-26,02:58:00,Cheese,99.96,245,4,119,145,241
4509,2025-09-06,17:35:00,Biscuits,26.51,264,29,245,592,235
4510,2025-03-27,20:07:00,Toothpaste,103.06,82,49,88,455,33
4511,2025-09-26,18:44:00,Milk,57.35,116,47,244,533,69
4512,2025-07-26,16:25:00,Soap,36.18,293,76,195,230,217
4513,2025-07-22,09:42:00,Cheese,108.71,187,46,175,200,141
4514,2025-06-12,08:16:00,Sugar,47.94,263,12,202,775,251
4515,2025-09-29,17:47:00,Soap,39.74,97,46,133,282,51
4516,2025-02-07,17:21:00,Chicken,217.43,108,49,67,94,59
4517,2025-02-25,02:50:00,Curd,39.89,76,7,33,890,69
4518,2025-10-17,20:04:00,Coffee,180.69,255,24,172,456,231
4519,2025-12-18,09:05:00,Salt,20.57,64,29,34,102,35
4520,2025-12-16,20:08:00,Apples,148.93,118,67,290,620,51
4521,2025-02-05,07:48:00,Soap,40.66,227,61,98,319,166
4522,2025-02-20,13:03:00,Eggs,6.76,154,67,103,628,87
4523,2025-06-17,14:40:00,Toothpaste,105.61,205,40,230,679,165
4524,2025-04-05,21:08:00,Butter,66.52,291,70,109,272,221
4525,2025-10-08,16:13:00,Milk,56.56,289,50,265,579,239
4526,2025-11-25,11:24:00,Cheese,87.0,134,3,47,261,131
4527,2025-06-29,01:48:00,Shampoo,134.72,243,77,143,596,166
4528,2025-05-10,13:20:00,Dal,99.29,53,26,247,740,27
4529,2025-07-07,07:00:00,Shampoo,160.83,95,28,233,844,67
4530,2025-06-06,01:42:00,Butter,54.81,195,17,223,789,178
4531,2025-10-02,23:51:00,Bread,40.54,72,22,124,760,50
4532,2025-11-12,02:37:00,Sugar,43.43,184,21,265,475,163
4533,2025-05-07,15:58:00,Coffee,189.67,151,33,115,835,118
4534,2025-07-10,09:48:00,Dal,100.35,239,69,185,724,170
4535,2025-03-21,14:04:00,Cheese,92.84,133,28,44,500,105
4536,2025-01-17,22:38:00,Salt,23.69,32,20,168,699,12
4537,2025-02-28,11:53:00,Cooking Oil,162.28,198,76,253,948,122
4538,2025-09-23,15:44:00,Curd,39.28,266,67,194,838,199
4539,2025-04-28,13:59:00,Curd,34.62,70,19,28,778,51
4540,2025-09-24,16:15:00,Salt,22.37,79,52,102,863,27
4541,2025-09-28,04:46:00,Soap,34.41,94,24,111,651,70
4542,2025-02-19,19:34:00,Tea Powder,131.89,109,79,165,537,30
4543,2025-12-01,15:29:00,Chicken,262.17,253,73,128,764,180
4544,2025-12-01,01:54:00,Biscuits,26.12,197,8,157,835,189
4545,2025-06-24,07:46:00,Bread,40.51,63,9,30,540,54
4546,2025-09-25,14:59:00,Eggs,7.1,131,67,180,351,64
4547,2025-09-26,14:41:00,Biscuits,25.39,240,13,44,228,227
4548,2025-07-19,10:46:00,Biscuits,27.81,125,26,38,873,99
4549,2025-01-30,15:23:00,Milk,51.97,147,4,199,739,143
4550,2025-04-24,17:40:00,Bread,38.53,91,65,189,437,26
4551,2025-03-17,20:02:00,Rice,69.56,287,67,123,228,220
4552,2025-10-29,15:14:00,Rice,66.9,200,37,181,558,163
4553,2025-05-06,20:00:00,Bread,40.72,23,2,164,643,21
4554,2025-07-21,16:08:00,Milk,53.88,149,8,124,842,141
4555,2025-12-01,21:39:00,Rice,66.62,127,80,186,540,47
4556,2025-04-18,12:39:00,Butter,62.8,187,45,134,247,142
4557,2025-01-13,20:23:00,Milk,58.31,36,32,66,719,4
4558,2025-06-25,01:45:00,Tea Powder,111.87,239,22,80,806,217
4559,2025-01-10,02:13:00,Curd,35.16,251,17,55,321,234
4560,2025-01-27,11:09:00,Coffee,195.56,290,29,34,776,261
4561,2025-07-05,19:43:00,Eggs,6.55,160,25,146,504,135
4562,2025-03-20,15:27:00,Eggs,7.64,92,71,83,723,21
4563,2025-10-12,00:45:00,Cheese,94.91,83,54,274,1097,29
4564,2025-09-21,12:53:00,Shampoo,150.73,176,1,69,300,175
4565,2025-06-23,21:23:00,Milk,50.42,149,8,254,293,141
4566,2025-03-10,07:27:00,Soap,37.91,257,0,12,734,257
4567,2025-07-16,12:18:00,Apples,153.61,189,70,82,204,119
4568,2025-03-07,04:31:00,Coffee,180.32,93,74,321,763,19
4569,2025-12-19,09:00:00,Rice,64.89,171,12,47,434,159
4570,2025-08-06,07:52:00,Milk,47.04,228,78,229,971,150
4571,2025-03-09,17:46:00,Shampoo,156.56,119,15,104,980,104
4572,2025-08-15,13:23:00,Rice,58.28,145,20,59,755,125
4573,2025-02-03,02:20:00,Apples,143.61,300,24,145,828,276
4574,2025-07-27,23:15:00,Toothpaste,90.85,158,7,256,992,151
4575,2025-12-06,13:25:00,Tea Powder,113.23,194,25,182,574,169
4576,2025-03-15,01:05:00,Curd,32.51,188,20,234,586,168
4577,2025-12-13,03:43:00,Coffee,181.59,112,59,178,919,53
4578,2025-05-02,06:25:00,Apples,127.41,62,62,180,482,0
4579,2025-01-14,02:15:00,Apples,126.7,203,68,301,1137,135
4580,2025-01-06,02:45:00,Dal,95.9,261,15,234,810,246
4581,2025-02-16,08:51:00,Shampoo,162.72,178,16,66,709,162
4582,2025-09-09,12:44:00,Sugar,44.2,171,46,203,408,125
4583,2025-08-11,20:47:00,Curd,38.44,228,56,143,618,172
4584,2025-03-02,14:06:00,Cooking Oil,176.58,249,75,284,865,174
4585,2025-01-13,20:45:00,Sugar,43.94,189,59,169,335,130
4586,2025-06-21,01:20:00,Toothpaste,100.44,73,11,115,135,62
4587,2025-09-01,19:33:00,Apples,145.97,39,6,235,611,33
4588,2025-05-05,06:07:00,Rice,67.84,123,48,234,788,75
4589,2025-09-14,23:03:00,Chicken,216.47,283,25,99,588,258
4590,2025-02-18,08:08:00,Shampoo,154.85,284,75,238,996,209
4591,2025-01-06,03:43:00,Sugar,51.62,273,35,139,267,238
4592,2025-06-18,13:46:00,Cheese,105.38,265,73,304,1204,192
4593,2025-03-28,18:29:00,Chicken,222.31,188,50,294,363,138
4594,2025-05-25,13:33:00,Sugar,48.11,296,66,244,625,230
4595,2025-12-17,18:23:00,Bread,43.34,282,50,186,873,232
4596,2025-06-26,14:49:00,Cheese,91.08,259,50,233,501,209
4597,2025-01-07,04:41:00,Curd,31.54,141,63,218,529,78
4598,2025-07-23,05:50:00,Chicken,232.6,256,32,259,1098,224
4599,2025-07-09,12:07:00,Tea Powder,133.5,42,28,136,751,14
4600,2025-10-19,04:08:00,Rice,61.78,195,36,208,465,159
4601,2025-11-05,20:53:00,Tea Powder,118.64,75,50,62,901,25
4602,2025-06-20,15:21:00,Salt,22.99,283,26,266,911,257
4603,2025-08-14,04:40:00,Dal,93.21,47,29,241,881,18
4604,2025-10-21,07:23:00,Bananas,56.46,180,57,191,985,123
4605,2025-12-06,12:21:00,Sugar,45.19,56,24,151,709,32
4606,2025-05-30,05:19:00,Tea Powder,128.32,270,26,45,518,244
4607,2025-11-15,10:29:00,Cheese,108.24,68,24,109,802,44
4608,2025-01-03,02:31:00,Milk,53.4,131,49,203,383,82
4609,2025-05-11,13:12:00,Bread,43.15,276,41,118,151,235
4610,2025-05-10,10:26:00,Sugar,47.04,194,16,265,852,178
4611,2025-01-30,20:46:00,Coffee,170.43,64,17,260,1121,47
4612,2025-08-04,09:12:00,Soap,35.71,141,40,222,929,101
4613,2025-03-23,11:18:00,Coffee,190.04,99,33,190,916,66
4614,2025-05-09,22:08:00,Curd,39.98,145,34,162,680,111
4615,2025-07-19,16:27:00,Butter,63.69,188,4,158,426,184
4616,2025-08-03,15:23:00,Biscuits,24.65,251,5,243,415,246
4617,2025-01-29,06:26:00,Curd,32.49,148,9,63,511,139
4618,2025-07-01,13:59:00,Tea Powder,136.0,204,72,147,985,132
4619,2025-09-25,16:07:00,Cooking Oil,180.1,75,70,219,494,5
4620,2025-03-05,23:40:00,Chicken,224.85,27,26,138,490,1
4621,2025-10-27,01:47:00,Milk,52.07,98,21,248,421,77
4622,2025-06-12,00:41:00,Apples,150.85,33,23,126,449,10
4623,2025-10-14,12:35:00,Tea Powder,128.85,147,0,244,526,147
4624,2025-09-10,17:20:00,Biscuits,27.57,194,74,164,236,120
4625,2025-10-06,18:13:00,Bread,43.06,239,0,132,662,239
4626,2025-08-02,01:59:00,Cooking Oil,181.24,138,17,146,585,121
4627,2025-02-12,11:16:00,Eggs,7.49,230,4,16,568,226
4628,2025-06-17,00:25:00,Rice,64.57,92,54,286,882,38
4629,2025-05-06,18:43:00,Milk,49.19,51,36,154,557,15
4630,2025-01-17,06:25:00,Coffee,166.69,39,27,196,689,12
4631,2025-02-16,03:21:00,Milk,55.62,108,4,23,255,104
4632,2025-05-23,20:16:00,Bananas,53.75,36,29,145,778,7
4633,2025-04-23,00:58:00,Cooking Oil,153.22,113,9,155,839,104
4634,2025-06-12,13:48:00,Eggs,7.5,138,75,268,938,63
4635,2025-04-18,21:36:00,Butter,65.54,95,14,19,909,81
4636,2025-06-03,11:01:00,Coffee,183.62,101,22,262,709,79
4637,2025-02-08,07:57:00,Curd,36.39,94,65,129,817,29
4638,2025-10-31,18:47:00,Toothpaste,89.23,252,6,91,403,246
4639,2025-08-10,14:31:00,Chicken,260.12,294,56,263,453,238
4640,2025-04-10,12:03:00,Apples,140.01,97,20,202,898,77
4641,2025-01-18,22:05:00,Dal,100.78,105,53,205,791,52
4642,2025-07-19,01:16:00,Curd,35.14,234,46,179,792,188
4643,2025-04-05,02:47:00,Coffee,201.65,271,52,60,944,219
4644,2025-10-12,23:52:00,Bananas,59.02,29,20,134,1004,9
4645,2025-10-28,16:09:00,Salt,23.62,151,43,93,483,108
4646,2025-05-29,19:28:00,Toothpaste,95.45,148,60,191,771,88
4647,2025-06-28,10:00:00,Apples,141.45,159,53,139,649,106
4648,2025-11-10,02:49:00,Toothpaste,102.75,242,11,52,701,231
4649,2025-12-08,18:38:00,Dal,89.18,98,69,152,330,29
4650,2025-12-23,23:03:00,Soap,41.76,89,65,273,443,24
4651,2025-02-18,22:45:00,Soap,40.32,213,32,67,535,181
4652,2025-01-02,05:21:00,Milk,49.35,272,9,179,727,263
4653,2025-01-24,01:21:00,Shampoo,144.54,223,69,205,235,154
4654,2025-02-21,00:44:00,Eggs,7.77,225,48,131,634,177
4655,2025-09-09,08:40:00,Bananas,50.38,258,74,213,428,184
4656,2025-04-30,06:48:00,Cheese,103.59,154,17,164,885,137
4657,2025-06-12,23:23:00,Biscuits,26.7,158,10,229,657,148
4658,2025-02-28,04:36:00,Milk,54.65,153,71,81,635,82
4659,2025-01-03,05:59:00,Toothpaste,98.96,261,0,182,728,261
4660,2025-11-29,00:55:00,Soap,42.73,207,21,36,547,186
4661,2025-03-12,23:46:00,Toothpaste,104.63,261,36,55,366,225
4662,2025-06-03,21:27:00,Sugar,51.47,210,56,213,621,154
4663,2025-04-14,20:41:00,Toothpaste,103.78,231,10,186,260,221
4664,2025-02-16,07:05:00,Coffee,163.57,20,1,179,679,19
4665,2025-03-14,18:31:00,Curd,36.36,205,3,193,393,202
4666,2025-09-12,10:03:00,Milk,48.73,167,72,198,385,95
4667,2025-05-01,05:02:00,Sugar,41.42,108,79,314,815,29
4668,2025-11-20,11:17:00,Biscuits,26.55,190,29,256,889,161
4669,2025-08-08,16:38:00,Shampoo,161.93,251,39,109,980,212
4670,2025-08-25,21:09:00,Rice,61.75,152,21,40,348,131
4671,2025-10-04,10:18:00,Butter,53.84,128,56,135,195,72
4672,2025-03-05,18:57:00,Biscuits,28.11,116,30,152,971,86
4673,2025-06-07,04:55:00,Chicken,242.65,236,50,244,851,186
4674,2025-11-02,16:24:00,Chicken,248.01,212,0,219,781,212
4675,2025-08-23,19:31:00,Coffee,196.51,254,38,196,889,216
4676,2025-09-06,06:33:00,Curd,34.11,220,66,201,301,154
4677,2025-07-06,14:37:00,Salt,23.17,283,7,66,925,276
4678,2025-12-10,22:25:00,Coffee,169.69,43,43,139,613,0
4679,2025-07-01,14:21:00,Salt,19.95,243,26,77,361,217
4680,2025-06-16,13:20:00,Biscuits,23.41,245,75,107,226,170
4681,2025-03-04,03:44:00,Cheese,108.37,285,47,256,985,238
4682,2026-01-01,00:16:00,Butter,58.15,237,65,226,813,172
4683,2025-06-02,03:52:00,Coffee,169.47,144,45,261,871,99
4684,2025-03-22,17:32:00,Shampoo,154.64,46,42,163,923,4
4685,2025-07-08,01:44:00,Eggs,7.94,292,1,230,1027,291
4686,2025-04-17,23:09:00,Curd,37.25,234,33,77,451,201
4687,2025-12-05,11:42:00,Chicken,271.95,24,10,232,591,14
4688,2025-04-23,06:52:00,Tea Powder,125.23,267,70,296,420,197
4689,2025-04-07,12:04:00,Chicken,267.23,164,60,239,520,104
4690,2025-07-11,12:28:00,Chicken,234.3,22,9,58,675,13
4691,2025-11-08,09:06:00,Sugar,45.92,300,32,211,716,268
4692,2025-02-25,08:16:00,Rice,62.46,254,23,155,519,231
4693,2025-02-02,16:51:00,Apples,135.5,93,79,297,502,14
4694,2025-11-01,19:55:00,Shampoo,164.67,239,79,319,854,160
4695,2025-11-07,22:37:00,Dal,101.05,288,59,304,805,229
4696,2025-07-20,11:17:00,Coffee,176.82,152,57,256,577,95
4697,2025-06-11,04:17:00,Butter,52.26,89,74,256,494,15
4698,2025-01-03,13:44:00,Shampoo,142.4,242,23,206,690,219
4699,2025-02-14,00:44:00,Coffee,188.16,148,48,282,557,100
4700,2025-01-19,21:07:00,Dal,82.57,162,67,145,971,95
4701,2025-11-24,00:38:00,Tea Powder,115.27,198,52,87,178,146
4702,2025-10-07,22:35:00,Biscuits,27.52,89,16,200,465,73
4703,2025-11-15,00:01:00,Curd,37.25,191,78,147,697,113
4704,2025-08-05,02:14:00,Milk,48.13,37,8,193,346,29
4705,2025-07-24,19:15:00,Toothpaste,88.51,129,56,306,1017,73
4706,2025-12-03,05:04:00,Rice,64.12,102,36,117,604,66
4707,2025-10-13,22:12:00,Biscuits,27.88,73,16,181,279,57
4708,2025-01-11,02:31:00,Eggs,7.25,115,71,307,826,44
4709,2025-02-02,18:57:00,Apples,139.83,59,20,203,528,39
4710,2025-12-15,22:21:00,Biscuits,25.71,212,29,124,587,183
4711,2025-07-22,17:05:00,Coffee,185.53,34,10,175,1070,24
4712,2025-12-23,20:11:00,Apples,137.85,58,10,249,947,48
4713,2025-09-18,14:27:00,Dal,92.05,181,78,152,571,103
4714,2025-12-26,09:48:00,Bananas,53.76,294,64,296,476,230
4715,2025-07-15,22:28:00,Apples,156.92,188,19,35,303,169
4716,2025-05-31,16:53:00,Butter,61.98,296,71,297,788,225
4717,2025-04-25,17:13:00,Butter,63.01,28,6,233,695,22
4718,2025-12-24,08:27:00,Soap,43.51,84,56,298,1084,28
4719,2025-09-24,00:08:00,Cooking Oil,166.13,297,43,95,597,254
4720,2025-12-28,14:29:00,Bread,43.39,34,15,58,84,19
4721,2025-11-27,03:28:00,Dal,91.54,157,56,81,862,101
4722,2025-10-05,23:11:00,Milk,55.46,136,28,101,774,108
4723,2025-09-09,17:30:00,Biscuits,24.02,237,22,76,761,215
4724,2025-11-06,12:31:00,Bread,42.44,38,3,73,431,35
4725,2025-08-21,04:33:00,Eggs,6.92,260,27,47,195,233
4726,2025-05-31,22:47:00,Toothpaste,97.43,84,21,166,538,63
4727,2025-01-16,19:19:00,Toothpaste,99.11,150,5,205,969,145
4728,2025-08-15,08:21:00,Bread,39.38,230,66,225,988,164
4729,2025-11-04,10:57:00,Sugar,50.8,254,4,84,210,250
4730,2025-10-12,00:30:00,Cheese,108.56,295,8,105,932,287
4731,2025-10-15,23:40:00,Bananas,60.28,166,51,278,958,115
4732,2025-06-09,06:33:00,Toothpaste,91.79,195,48,208,238,147
4733,2025-07-10,11:32:00,Tea Powder,128.14,155,55,187,971,100
4734,2025-05-22,19:11:00,Sugar,48.51,56,44,90,400,12
4735,2025-08-14,19:22:00,Apples,144.71,244,3,10,705,241
4736,2025-04-21,16:15:00,Shampoo,155.06,154,40,194,1074,114
4737,2025-07-10,19:10:00,Bananas,55.3,36,31,141,185,5
4738,2025-08-09,20:13:00,Apples,128.07,85,6,68,968,79
4739,2025-12-16,14:01:00,Sugar,48.31,143,64,196,309,79
4740,2025-04-09,11:34:00,Soap,36.33,202,54,199,858,148
4741,2025-08-08,02:57:00,Curd,39.27,58,2,145,854,56
4742,2025-03-22,04:23:00,Milk,57.44,125,58,134,1011,67
4743,2025-08-11,22:25:00,Eggs,7.1,86,57,187,376,29
4744,2025-11-11,21:04:00,Dal,101.16,215,46,206,667,169
4745,2025-09-09,14:29:00,Chicken,257.81,171,45,295,821,126
4746,2025-08-23,15:39:00,Coffee,187.65,208,3,236,606,205
4747,2025-06-14,04:44:00,Coffee,190.31,88,72,258,924,16
4748,2025-10-30,19:07:00,Butter,56.56,206,36,270,366,170
4749,2025-06-03,10:39:00,Apples,138.07,102,40,78,854,62
4750,2025-04-09,05:51:00,Biscuits,28.33,252,67,237,769,185
4751,2025-02-21,01:25:00,Rice,65.88,69,8,169,833,61
4752,2025-03-05,12:19:00,Rice,68.7,211,62,142,889,149
4753,2025-08-07,13:09:00,Tea Powder,109.8,124,5,212,1058,119
4754,2025-11-20,15:40:00,Bread,39.86,154,59,115,161,95
4755,2025-04-07,22:19:00,Dal,100.12,116,46,225,1123,70
4756,2025-04-28,23:46:00,Sugar,51.04,106,36,265,577,70
4757,2025-04-29,08:37:00,Milk,49.4,243,29,108,787,214
4758,2025-06-21,08:05:00,Milk,49.09,65,4,101,856,61
4759,2025-08-30,17:30:00,Rice,64.66,51,45,56,365,6
4760,2025-06-22,23:05:00,Cooking Oil,154.12,141,19,107,436,122
4761,2025-01-06,21:05:00,Shampoo,150.57,64,14,71,910,50
4762,2025-06-09,13:16:00,Tea Powder,132.03,207,60,82,308,147
4763,2025-10-23,12:44:00,Eggs,6.61,256,54,198,643,202
4764,2025-05-08,01:31:00,Butter,55.67,85,14,215,354,71
4765,2025-01-19,00:49:00,Bread,37.65,64,26,159,264,38
4766,2025-01-28,06:05:00,Sugar,43.76,176,71,84,270,105
4767,2025-12-26,04:38:00,Chicken,219.04,299,67,254,345,232
